stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
4933,54881,NB SCOTT RD FS HWY 10,SCOTT RD @ HWY 10,49.108560,-122.890272,ZN 3, ,0,
4935,54883,NB SCOTT RD FS 62 AV,SCOTT RD @ 62 AVE,49.115875,-122.890227,ZN 3, ,0,
4936,54884,NB SCOTT RD FS 64 AV,SCOTT RD @ 64 AVE,49.119609,-122.890211,ZN 3, ,0,
4937,54885,NB SCOTT RD FS 66 AV,SCOTT RD @ 66 AVE,49.123280,-122.890155,ZN 3, ,0,
4938,54886,NB SCOTT RD FS 68 AV,SCOTT RD @ 68 AVE,49.126988,-122.890153,ZN 3, ,0,
5229,55177,NB SCOTT RD FS 70 AV,SCOTT RD @ 70 AVE,49.130632,-122.890164,ZN 3, ,0,
4917,54865,NB SCOTT RD FS 72 AV,SCOTT RD @ 72 AVE,49.134357,-122.890162,ZN 3, ,0,
5224,55172,SB 72 ST FS HWY 10,72 ST @ HWY 10,49.089791,-123.024213,ZN 3, ,0,
5225,55173,EB CHURCHILL ST FS 72 ST,CHURCHILL ST @ 72 ST,49.082314,-123.023715,ZN 3, ,0,
5216,55164,LADNER EXCHANGE BAY 6,LADNER EXCHANGE @ BAY 6,49.087626,-123.062654,ZN 3, ,0,
11421,54882,NB SCOTT RD FS BOUNDARY PARK GATE,120 ST @ BOUNDARY PARK GATE,49.113171,-122.890180,ZN 3, ,0,
11496,61499,EB CHURCHILL ST FS ATHABASCA ST,CHURCHILL ST @ ATHABASKA ST,49.082233,-123.009619,ZN 3, ,0,
5226,55174,EB CHURCHILL ST FS KING ST,CHURCHILL ST @ KING ST,49.082264,-123.015201,ZN 3, ,0,
11770,61680,NB 80 ST FS CHURCHILL ST,80 ST @ CHURCHILL ST,49.080120,-123.001628,ZN 3, ,0,
10741,60882,WB BUS ACCESS RD AT BURNS DR,BUS ACCESS RD @ BURNS DR,49.090862,-122.966455,ZN 3, ,0,
1361,51350,NB CLARK DR FS E BROADWAY,CLARK DR @ E BROADWAY,49.262672,-123.077413,ZN 1, ,0,
1362,51351,NB CLARK DR NS E 6 AV,CLARK DR @ E 6 AVE,49.264860,-123.077327,ZN 1, ,0,
1363,51352,NB CLARK DR FS E 3 AV,CLARK DR @ E 3 AVE,49.268114,-123.077256,ZN 1, ,0,
1367,51356,NB CLARK DR FS E 1 AV,CLARK DR @ E 1 AVE,49.269928,-123.077227,ZN 1, ,0,
1368,51357,NB CLARK DR FS GRANT ST,CLARK DR @ GRANT ST,49.271788,-123.077197,ZN 1, ,0,
1369,51358,NB CLARK DR FS WILLIAM ST,CLARK DR @ WILLIAM ST,49.274313,-123.077172,ZN 1, ,0,
1370,51359,WB VENABLES ST FS CLARK DR,VENABLES ST @ CLARK DR,49.276836,-123.077675,ZN 1, ,0,
1371,51360,WB VENABLES ST FS VERNON DR,VENABLES ST @ VERNON DR,49.276876,-123.079736,ZN 1, ,0,
1372,51361,WB VENABLES ST FS RAYMUR AV,VENABLES ST @ RAYMUR AVE,49.276885,-123.083111,ZN 1, ,0,
1373,51362,WB PRIOR ST FS HAWKS AV,PRIOR ST @ HAWKS AVE,49.276635,-123.087773,ZN 1, ,0,
1374,51363,WB PRIOR ST FS HEATLEY AV,PRIOR ST @ HEATLEY AVE,49.276683,-123.090132,ZN 1, ,0,
1375,51364,WB PRIOR ST FS JACKSON AV,PRIOR ST @ JACKSON AVE,49.276754,-123.094036,ZN 1, ,0,
1377,51366,NB GORE AV FS E GEORGIA ST,GORE AVE @ E GEORGIA ST,49.278806,-123.096977,ZN 1, ,0,
1378,51367,WB E PENDER ST FS GORE AV,E PENDER ST @ GORE AVE,49.280427,-123.097706,ZN 1, ,0,
696,50689,WB E PENDER ST FS MAIN ST-,E PENDER ST @ MAIN ST,49.280474,-123.100106,ZN 1, ,0,
91,50091,WB W PENDER ST FS CARRALL ST,W PENDER ST @ CARRALL ST,49.280634,-123.104743,ZN 1, ,0,
93,50093,WB W PENDER ST FS ABBOTT ST--,W PENDER ST @ ABBOTT ST,49.281208,-123.107946,ZN 1, ,0,
113,50113,SB MACDONALD ST FS W 16 AV,MACDONALD ST @ W 16 AVE,49.257307,-123.168498,ZN 1, ,0,
118,50118,SB MACDONALD ST FS W 19 AV,MACDONALD ST @ W 19 AVE,49.255223,-123.167877,ZN 1, ,0,
119,50119,SB MACDONALD ST FS W 21 AV,MACDONALD ST @ W 21 AVE,49.253446,-123.167891,ZN 1, ,0,
120,50120,SB MACDONALD ST FS W 23 AV,MACDONALD ST @ W 23 AVE,49.251614,-123.167918,ZN 1, ,0,
121,50121,SB MACDONALD ST FS ALAMEIN AV,MACDONALD ST @ ALAMEIN AVE,49.249791,-123.167945,ZN 1, ,0,
122,50122,WB W KING EDWARD AV FS MACDONALD ST,W KING EDWARD AV @ MACDONALD ST,49.248423,-123.168220,ZN 1, ,0,
123,50123,WB W KING EDWARD AV FS PUGET DR,W KING EDWARD AV @ PUGET DR,49.249510,-123.170111,ZN 1, ,0,
124,50124,SB QUESNEL DR FS W KING EDWARD AV,QUESNEL DR @ W KING EDWARD AVE,49.249622,-123.171996,ZN 1, ,0,
125,50125,SB QUESNEL DR NS W 27 AV,QUESNEL DR @ W 27 AVE,49.248222,-123.170833,ZN 1, ,0,
126,50126,SB MACKENZIE ST FS W 29 AV,MACKENZIE ST @ W 29 AVE,49.245836,-123.170314,ZN 1, ,0,
127,50127,SB MACKENZIE ST FS W 31 AV,MACKENZIE ST @ W 31 AVE,49.243922,-123.170313,ZN 1, ,0,
129,50129,SB MACKENZIE ST FS W 35 AV,MACKENZIE ST @ W 35 AVE,49.240149,-123.170366,ZN 1, ,0,
130,50130,SB MACKENZIE ST FS W 37 AV,MACKENZIE ST @ W 37 AVE,49.238253,-123.170366,ZN 1, ,0,
131,50131,SB MACKENZIE ST FS W 39 AV,MACKENZIE ST @ W 39 AVE,49.236303,-123.170378,ZN 1, ,0,
296,50293,WB W 41 AV FS MACKENZIE ST,W 41 AVE @ MACKENZIE ST,49.234789,-123.170651,ZN 1, ,0,
298,50295,WB W 41 AV FS BALACLAVA ST,W 41 AVE @ BALACLAVA ST,49.234816,-123.176152,ZN 1, ,0,
299,50296,WB W 41 AV FS BLENHEIM ST,W 41 AVE @ BLENHEIM ST,49.234833,-123.179119,ZN 1, ,0,
300,50297,WB W 41 AV FS COLLINGWOOD ST,W 41 AVE @ COLLINGWOOD ST,49.234839,-123.182424,ZN 1, ,0,
297,50294,WB W 41 AV FS CARNARVON ST,W 41 AVE @ CARNARVON ST,49.234807,-123.173469,ZN 1, ,0,
128,50128,SB MACKENZIE ST FS W 33 AV,MACKENZIE ST @ W 33 AVE,49.242054,-123.170326,ZN 1, ,0,
11792,58895,UBC LOOP BAY 12,UBC LOOP @ BAY 12,49.265725,-123.248724,ZN 1, ,0,
576,50571,WB W 10 AV FS WALLACE ST,W 10 AVE @ WALLACE ST,49.263647,-123.191238,ZN 1, ,0,
577,50572,WB W 10 AV FS CROWN ST,W 10 AVE @ CROWN ST,49.263699,-123.194315,ZN 1, ,0,
578,50573,WB W 10 AV FS CAMOSUN ST,W 10 AVE @ CAMOSUN ST,49.263716,-123.197351,ZN 1, ,0,
579,50574,WB W 10 AV FS COURTENAY ST,W 10 AVE @ COURTENAY ST,49.263768,-123.200482,ZN 1, ,0,
580,50575,WB W 10 AV FS DISCOVERY ST,W 10 AVE @ DISCOVERY ST,49.263813,-123.203410,ZN 1, ,0,
581,50576,WB W 10 AV FS TRIMBLE ST,W 10 AVE @ TRIMBLE ST,49.263865,-123.206473,ZN 1, ,0,
582,58023,WB W 10 AV FS SASAMAT ST,W 10 AVE @ SASAMAT ST,49.263909,-123.209510,ZN 1, ,0,
583,50577,WB W 10 AV FS TOLMIE ST,W 10 AVE @ TOLMIE ST,49.263953,-123.212519,ZN 1, ,0,
607,50601,WB UNIVERSITY BLVD FS BLANCA ST,UNIVERSITY BLVD @ BLANCA ST,49.264059,-123.215854,ZN 1, ,0,
608,50602,WB UNIVERSITY BLVD AT 5100 BLOCK,UNIVERSITY BLVD @ 5100 BLOCK,49.263711,-123.230155,ZN 1, ,0,
609,50603,WB UNIVERSITY BLVD AT 5300 BLOCK,UNIVERSITY BLVD @ 5300 BLOCK,49.265902,-123.235603,ZN 1, ,0,
610,50604,WB UNIVERSITY BLVD FS ACADIA RD,UNIVERSITY BLVD @ ACADIA RD,49.267007,-123.238892,ZN 1, ,0,
11486,50605,WB UNIVERSITY BLVD FS ALLISON RD,UNIVERSITY BLVD @ ALLISON RD,49.266958,-123.242874,ZN 1, ,0,
10450,59942,WB THUNDERBIRD BLVD FS LARKIN DR,THUNDERBIRD BLVD @ LARKIN DR,49.259056,-123.249222,ZN 1, ,0,
11499,51480,SB WESBROOK MALL FS THUNDERBIRD BLVD,WESBROOK MALL @ THUNDERBIRD BLVD,49.261265,-123.241443,ZN 1, ,0,
11759,61579,SB WESBROOK MALL NS BIRNEY AV,WESBROOK MALL @ BIRNEY AVE,49.253772,-123.235070,ZN 1, ,0,
12012,61893,WB ROSS DR NS BIRNEY AV,ROSS DR @ BIRNEY AVE,49.251779,-123.238007,ZN 1, ,0,
12013,61833,NB EAST MALL FS EAGLES DR,EAST MALL @ EAGLES DR,49.258360,-123.244207,ZN 1, ,0,
1491,51479,SB WESBROOK MALL NS AGRONOMY RD,WESBROOK MALL @ AGRONOMY RD,49.263836,-123.243631,ZN 1, ,0,
10448,59937,SB WESBROOK MALL FS UNIVERSITY BLVD-,WESBROOK MALL @ UNIVERSITY BLVD,49.265700,-123.245143,ZN 1, ,0,
25,50025,WB DAVIE ST FS GRANVILLE ST,DAVIE ST @ GRANVILLE ST,49.277397,-123.126385,ZN 1, ,0,
26,50026,WB DAVIE ST FS HOWE ST,DAVIE ST @ HOWE ST,49.278050,-123.127393,ZN 1, ,0,
48,50048,WB DAVIE ST FS BURRARD ST,DAVIE ST @ BURRARD ST,49.279320,-123.129380,ZN 1, ,0,
49,50049,WB DAVIE ST FS THURLOW ST,DAVIE ST @ THURLOW ST,49.280627,-123.131396,ZN 1, ,0,
50,50050,WB DAVIE ST FS BUTE ST,DAVIE ST @ BUTE ST,49.282051,-123.133548,ZN 1, ,0,
51,50051,WB DAVIE ST FS JERVIS ST,DAVIE ST @ JERVIS ST,49.283058,-123.135114,ZN 1, ,0,
52,50052,WB DAVIE ST FS BROUGHTON ST,DAVIE ST @ BROUGHTON ST,49.283956,-123.136530,ZN 1, ,0,
53,50053,WB DAVIE ST FS CARDERO ST,DAVIE ST @ CARDERO ST,49.285471,-123.138872,ZN 1, ,0,
10424,50024,WB DAVIE ST FS RICHARDS ST,DAVIE ST @ RICHARDS ST,49.276137,-123.124452,ZN 1, ,0,
10480,59925,NB QUEBEC ST FS TERMINAL AV,QUEBEC ST @ TERMINAL AVE,49.273317,-123.101505,ZN 1, ,0,
10482,59927,NB QUEBEC ST FS NATIONAL AV,QUEBEC ST @ NATIONAL AVE,49.275221,-123.101865,ZN 1, ,0,
10487,51133,WB KEEFER ST FS COLUMBIA ST,KEEFER ST @ COLUMBIA ST,49.279294,-123.102952,ZN 1, ,0,
11401,59923,WB KEEFER PL FS TAYLOR ST,KEEFER PL @ TAYLOR ST,49.279589,-123.106478,ZN 1, ,0,
11495,59991,SB EXPO BLVD FS ABBOTT ST,EXPO BLVD @ ABBOTT ST,49.278829,-123.107952,ZN 1, ,0,
10513,60014,WB EXPO BLVD FS NELSON ST,EXPO BLVD @ NELSON ST,49.274721,-123.116435,ZN 1, ,0,
10471,59914,WB PACIFIC BLVD FS CAMBIE ST,PACIFIC BLVD @ CAMBIE ST,49.274615,-123.119756,ZN 1, ,0,
4248,54202,NB LONSDALE AV FS E 27 ST,LONSDALE AVE @ E 27TH ST,49.334503,-123.071870,ZN 2, ,0,
4249,54203,EB E 29 ST FS LONSDALE AV,E 29TH ST @ LONSDALE AVE,49.335572,-123.071305,ZN 2, ,0,
4250,54204,EB E 29 ST FS SAINT GEORGES AV,E 29TH ST @ SAINT GEORGES AVE,49.335578,-123.068457,ZN 2, ,0,
4251,54205,EB E 29 ST FS SAINT ANDREWS AVE,E 29TH ST @ SAINT ANDREWS AVE,49.335570,-123.065637,ZN 2, ,0,
4252,54206,EB E 29 ST FS SAINT KILDA AV,E 29TH ST @ SAINT KILDA AVE,49.335549,-123.061435,ZN 2, ,0,
4253,54207,EB E 29 ST NS BRAND ST,E 29TH ST @ BRAND ST,49.335533,-123.058454,ZN 2, ,0,
4254,54208,EB E 29 ST FS TEMPE GLEN DR,E 29TH ST @ TEMPE GLEN DR,49.335507,-123.054200,ZN 2, ,0,
4255,54209,EB E 29 ST FS WILLIAM AV,E 29TH ST @ WILLIAM AVE,49.335457,-123.049839,ZN 2, ,0,
4256,54210,EB E 29 ST FS SAINT CHRISTOPHERS RD,E 29TH ST @ SAINT CHRISTOPHERS RD,49.335421,-123.045671,ZN 2, ,0,
4257,54211,EB E 29 ST FS FROMME RD,E 29TH ST @ FROMME RD,49.335409,-123.043402,ZN 2, ,0,
5428,55375,NB KING GEORGE BLVD AT 1100 BLOCK,KING GEORGE BLVD @ 1100 BLOCK,49.022574,-122.764882,ZN 3, ,0,
5429,55376,NB KING GEORGE BLVD AT 164 ST,KING GEORGE BLVD @ 164 ST,49.025104,-122.768031,ZN 3, ,0,
5430,55377,NB KING GEORGE BLVD FS 14 AV,KING GEORGE BLVD @ 14 AVE,49.027842,-122.771370,ZN 3, ,0,
5431,55378,WB 16 AV FS KING GEORGE BLVD,16 AVE @ KING GEORGE BLVD,49.031136,-122.776384,ZN 3, ,0,
5432,55379,WB 16 AV FS 160 ST,16 AVE @ 160 ST,49.031152,-122.779760,ZN 3, ,0,
5434,55381,WB 16 AV FS 156 ST,16 AVE @ 156 ST,49.031163,-122.790549,ZN 3, ,0,
5435,55382,WB 16 AV FS 154 ST,16 AVE @ 154 ST,49.031177,-122.796248,ZN 3, ,0,
11825,61731,WB 16 AV FS KENT ST,16 AVE @ KENT ST,49.031164,-122.785105,ZN 3, ,0,
4939,54887,SCOTTSDALE EXCH BAY 3,SCOTTSDALE EXCHANGE @ BAY 3,49.137480,-122.888366,ZN 3, ,0,
4846,54794,SB SCOTT RD FS 74 AV,SCOTT RD @ 74 AVE,49.136817,-122.890549,ZN 3, ,0,
4848,54796,WB 72 AV FS 118 ST,72 AVE @ 118 ST,49.134094,-122.896410,ZN 3, ,0,
4849,54797,WB 72 AV FS 116 ST,72 AVE @ 116 ST,49.134013,-122.901901,ZN 3, ,0,
4850,54798,WB 72 AV FS 115 ST,72 AVE @ 115 ST,49.134008,-122.904796,ZN 3, ,0,
4851,54799,WB 72 AV FS 113 ST,72 AVE @ 113 ST,49.133984,-122.908813,ZN 3, ,0,
4942,54890,NB 112 ST NS 72A AV,112 ST @ 72A AVE,49.134525,-122.912548,ZN 3, ,0,
4943,54891,NB 112 ST FS 73B AV,112 ST @ 73B AVE,49.137085,-122.912530,ZN 3, ,0,
4944,54892,NB 112 ST FS GLENBROOK PL,112 ST @ GLENBROOK PL,49.139180,-122.912510,ZN 3, ,0,
4945,54893,NB 112 ST AT 7700 BLOCK,112 ST @ 7700 BLOCK,49.143507,-122.912484,ZN 3, ,0,
4946,54894,NB 112 ST FS 78A AV,112 ST @ 78A AVE,49.145612,-122.912451,ZN 3, ,0,
4947,54895,NB 112 ST FS 80 AV,112 ST @ 80 AVE,49.148910,-122.912421,ZN 3, ,0,
4948,54896,NB 112 ST FS 82 AV,112 ST @ 82 AVE,49.152499,-122.912326,ZN 3, ,0,
4949,54897,NB 112 ST NS 84 AV,112 ST @ 84 AVE,49.155761,-122.912242,ZN 3, ,0,
4950,54898,NB 112 ST FS 86 AV,112 ST @ 86 AVE,49.159924,-122.912256,ZN 3, ,0,
4951,54899,NB 112 ST FS 88 AV,112 ST @ 88 AVE,49.163614,-122.912269,ZN 3, ,0,
4952,54900,NB 112 ST NS 90 AV,112 ST @ 90 AVE,49.167204,-122.912227,ZN 3, ,0,
4953,54901,NB 112 ST FS 91 AV,112 ST @ 91 AVE,49.168799,-122.911840,ZN 3, ,0,
4954,54902,EB 92A AV FS 112 ST,92A AVE @ 112 ST,49.171462,-122.910537,ZN 3, ,0,
4955,54903,NB 114 ST FS 92A AV,114 ST @ 92A AVE,49.171658,-122.907222,ZN 3, ,0,
4956,54904,NB 114 ST FS 94 AV,114 ST @ 94 AVE,49.173955,-122.906688,ZN 3, ,0,
4957,54905,NB 114 ST FS 95 AV,114 ST @ 95 AVE,49.175659,-122.906667,ZN 3, ,0,
4958,54906,EB 96 AV FS 114 ST,96 AVE @ 114 ST,49.177035,-122.906401,ZN 3, ,0,
4959,54907,EB 96 AV FS 116 ST,96 AVE @ 116 ST,49.177043,-122.900716,ZN 3, ,0,
4960,54908,EB 96 AV FS 118 ST,96 AVE @ 118 ST,49.177051,-122.895275,ZN 3, ,0,
4962,54910,NB SCOTT RD FS 96 AV,SCOTT RD @ 96 AVE,49.177396,-122.889984,ZN 3, ,0,
4963,54911,NB SCOTT RD FS 98 AV,SCOTT RD @ 98 AVE,49.181123,-122.890010,ZN 3, ,0,
4964,54912,NB SCOTT RD FS 99 AV,SCOTT RD @ 99 AVE,49.182954,-122.890002,ZN 3, ,0,
4847,54795,WB 72 AV FS SCOTT RD,72 AVE @ SCOTT RD,49.134156,-122.890824,ZN 3, ,0,
11529,61518,WB E PENDER ST FS MAIN ST--,E PENDER ST @ MAIN ST,49.280466,-123.099893,ZN 1, ,0,
1364,51353,WB TERMINAL AV NS BEGG ST,TERMINAL AVE @ BEGG ST,49.270776,-123.087140,ZN 1, ,0,
1365,51354,WB TERMINAL AV NS THORNTON ST,TERMINAL AVE @ THORNTON ST,49.271771,-123.093043,ZN 1, ,0,
1366,58280,WB TERMINAL AV NS STATION ST,TERMINAL AVE @ STATION ST,49.272540,-123.097558,ZN 1, ,0,
9914,59271,UBC LOOP BAY 11,UBC LOOP @ BAY 11,49.268039,-123.247556,ZN 1, ,0,
1497,51485,EB W 16 AV AT PACIFIC SPIRIT PARK,W 16 AVE @ PACIFIC SPIRIT PARK,49.258322,-123.224114,ZN 1, ,0,
1498,51486,EB W 16 AV FS BLANCA ST,W 16 AVE @ BLANCA ST,49.258218,-123.215359,ZN 1, ,0,
1499,51487,EB W 16 AV FS TOLMIE ST,W 16 AVE @ TOLMIE ST,49.258175,-123.212187,ZN 1, ,0,
1500,51488,EB W 16 AV FS TRIMBLE ST,W 16 AVE @ TRIMBLE ST,49.258079,-123.206115,ZN 1, ,0,
1501,51489,EB W 16 AV FS COURTENAY ST,W 16 AVE @ COURTENAY ST,49.257991,-123.200002,ZN 1, ,0,
1502,51490,EB W 16 AV AT CAMOSUN ST,W 16 AVE @ CAMOSUN ST,49.257939,-123.196750,ZN 1, ,0,
1503,51491,EB W 16 AV FS CROWN ST,W 16 AVE @ CROWN ST,49.257879,-123.193138,ZN 1, ,0,
1504,51492,EB W 16 AV FS HIGHBURY ST,W 16 AVE @ HIGHBURY ST,49.257779,-123.187845,ZN 1, ,0,
366,50362,SB DUNBAR ST FS W 17 AV,DUNBAR ST @ W 17 AVE,49.257068,-123.185237,ZN 1, ,0,
367,50363,SB DUNBAR ST FS W 19 AV,DUNBAR ST @ W 19 AVE,49.255291,-123.185251,ZN 1, ,0,
368,50364,SB DUNBAR ST FS W 21 AV,DUNBAR ST @ W 21 AVE,49.253486,-123.185277,ZN 1, ,0,
369,50365,SB DUNBAR ST FS W 23 AV,DUNBAR ST @ W 23 AVE,49.251663,-123.185290,ZN 1, ,0,
1505,51493,EB W KING EDWARD AV FS DUNBAR ST,W KING EDWARD AVE @ DUNBAR ST,49.249879,-123.184748,ZN 1, ,0,
1506,51494,EB W KING EDWARD AV FS COLLINGWOOD ST,W KING EDWARD AVE @ COLLINGWOOD ST,49.249858,-123.181375,ZN 1, ,0,
1507,51495,EB W KING EDWARD AV FS BLENHEIM ST,W KING EDWARD AVE @ BLENHEIM ST,49.249847,-123.178190,ZN 1, ,0,
1508,51496,EB W KING EDWARD AV FS BALACLAVA ST,W KING EDWARD AVE @ BALACLAVA ST,49.249829,-123.175371,ZN 1, ,0,
1509,51497,EB W KING EDWARD AV NS QUESNEL DR,W KING EDWARD AVE @ QUESNEL DR,49.249821,-123.172309,ZN 1, ,0,
1510,51498,EB W KING EDWARD AV FS PUGET DR,W KING EDWARD AVE @ PUGET DR,49.247924,-123.167267,ZN 1, ,0,
1511,51499,EB W KING EDWARD AV FS BRAKENRIDGE ST,W KING EDWARD AVE @ BRAKENRIDGE ST,49.248691,-123.161528,ZN 1, ,0,
1512,51500,EB W KING EDWARD AV FS VALLEY DR,W KING EDWARD AVE @ VALLEY DR,49.249748,-123.158812,ZN 1, ,0,
1513,51501,EB W KING EDWARD AV FS YEW ST,W KING EDWARD AVE @ YEW ST,49.251210,-123.154988,ZN 1, ,0,
1514,51502,EB W KING EDWARD AV NS ARBUTUS ST,W KING EDWARD AVE @ ARBUTUS ST,49.251352,-123.153322,ZN 1, ,0,
1515,51503,EB W KING EDWARD AV FS MAPLE CRES,W KING EDWARD AVE @ MAPLE CRES,49.250375,-123.150985,ZN 1, ,0,
1516,51504,EB W KING EDWARD AV FS CYPRESS ST,W KING EDWARD AVE @ CYPRESS ST,49.249427,-123.148417,ZN 1, ,0,
1517,51505,EB W KING EDWARD AV FS MARGUERITE,W KING EDWARD AVE @ MARGUERITE ST,49.249314,-123.143877,ZN 1, ,0,
1518,51506,EB W KING EDWARD AV FS ALEXANDRA ST,W KING EDWARD AVE @ ALEXANDRA ST,49.249251,-123.140787,ZN 1, ,0,
1519,51507,EB W KING EDWARD AV FS GRANVILLE ST,W KING EDWARD AVE @ GRANVILLE ST,49.249203,-123.138686,ZN 1, ,0,
1520,51508,EB W KING EDWARD AV FS HUDSON ST,W KING EDWARD AVE @ HUDSON ST,49.249108,-123.133875,ZN 1, ,0,
1521,51509,EB W KING EDWARD AV FS OSLER ST,W KING EDWARD AVE @ OSLER ST,49.249068,-123.129377,ZN 1, ,0,
1522,51510,EB W KING EDWARD AV FS OAK ST,W KING EDWARD AVE @ OAK ST,49.249038,-123.127086,ZN 1, ,0,
1523,51511,EB W KING EDWARD AV FS WILLOW ST,W KING EDWARD AVE @ WILLOW ST,49.248944,-123.122045,ZN 1, ,0,
1524,51512,EB W KING EDWARD AV FS ASH ST,W KING EDWARD AVE @ ASH ST,49.248857,-123.117709,ZN 1, ,0,
1525,51513,EB KING EDWARD AV FS CAMBIE ST,W KING EDWARD AVE @ CAMBIE ST,49.248811,-123.114971,ZN 1, ,0,
1526,51514,EB W KING EDWARD AV FS YUKON ST,W KING EDWARD AVE @ YUKON ST,49.248757,-123.111732,ZN 1, ,0,
1528,51516,EB W KING EDWARD AV FS MANITOBA ST,W KING EDWARD AVE @ MANITOBA ST,49.248743,-123.107003,ZN 1, ,0,
1529,51517,EB E KING EDWARD AV FS QUEBEC ST,E KING EDWARD AVE @ QUEBEC ST,49.248710,-123.102749,ZN 1, ,0,
1530,51518,EB E KING EDWARD AV FS MAIN ST,E KING EDWARD AVE @ MAIN ST,49.248680,-123.100675,ZN 1, ,0,
1531,51519,EB E KING EDWARD AV FS PRINCE EDWARD ST,E KING EDWARD AVE @ PRINCE EDWARD ST,49.248628,-123.096339,ZN 1, ,0,
1532,51520,EB E KING EDWARD AV FS SAINT GEORGE ST,E KING EDWARD AVE @ SAINT GEORGE ST,49.248600,-123.093629,ZN 1, ,0,
1533,51521,EB E KING EDWARD AV FS FRASER ST,E KING EDWARD AVE @ FRASER ST,49.248565,-123.089753,ZN 1, ,0,
1534,51522,EB E KING EDWARD AV FS SAINT CATHERINES ST,E KING EDWARD AVE @ SAINT CATHERINES ST,49.248504,-123.085417,ZN 1, ,0,
1535,51523,EB E KING EDWARD AV FS GLEN DR,E KING EDWARD AVE @ GLEN DR,49.248470,-123.081487,ZN 1, ,0,
1536,51524,EB E KING EDWARD AV AT CLARK DR,E KING EDWARD AVE @ CLARK DR,49.248444,-123.077666,ZN 1, ,0,
1537,51525,EB E KING EDWARD AV FS KNIGHT ST,E KING EDWARD AVE @ KNIGHT ST,49.248421,-123.075769,ZN 1, ,0,
1538,51526,NB NANAIMO ST FS KINGSWAY,NANAIMO ST @ KINGSWAY,49.242053,-123.057833,ZN 1, ,0,
1539,51527,NB NANAIMO ST FS BROCK ST,NANAIMO ST @ BROCK ST,49.243897,-123.056543,ZN 1, ,0,
1540,51528,NB NANAIMO ST FS E 27 AV,NANAIMO ST @ E 27 AVE,49.246540,-123.056558,ZN 1, ,0,
1541,51529,NANAIMO STN BAY 2,NANAIMO STN @ BAY 2,49.248428,-123.056108,ZN 1, ,0,
10958,51484,EB W 16 AV FS WESBROOK MALL,W 16 AVE @ WESBROOK MALL,49.255757,-123.235773,ZN 1, ,0,
697,50690,EB E 22 AV FS NANAIMO ST,E 22 AVE @ NANAIMO ST,49.250542,-123.056242,ZN 1, ,0,
698,50691,EB E 22 AV FS PENTICTON ST,E 22 AVE @ PENTICTON ST,49.250526,-123.051811,ZN 1, ,0,
1542,51530,EB E 22 AV FS SLOCAN ST,E 22 AVE @ SLOCAN ST,49.250505,-123.049209,ZN 1, ,0,
1543,51531,EB E 22 AV FS KASLO ST,E 22 AVE @ KASLO ST,49.250503,-123.046676,ZN 1, ,0,
1544,51532,EB E 22 AV FS BOYD DIV,E 22 AVE @ BOYD DIVERSION,49.250528,-123.043667,ZN 1, ,0,
1545,51533,EB E 22 AV FS LILLOOET ST,E 22 AVE @ LILLOOET ST,49.250523,-123.038681,ZN 1, ,0,
1546,51534,EB E 22 AV FS RUPERT ST,E 22 AVE @ RUPERT ST,49.250517,-123.033329,ZN 1, ,0,
1547,51535,EB E 22 AV FS CASSIAR ST,E 22 AVE @ CASSIAR ST,49.250515,-123.030659,ZN 1, ,0,
1548,51536,EB E 22 AV FS KOOTENAY ST,E 22 AVE @ KOOTENAY ST,49.250544,-123.025849,ZN 1, ,0,
1549,51537,EB KINCAID ST FS BOUNDARY RD,KINCAID ST @ BOUNDARY RD,49.248779,-123.023042,ZN 2, ,0,
1550,51538,EB KINCAID ST FS SMITH AV--,KINCAID ST @ SMITH AVE,49.248763,-123.019355,ZN 2, ,0,
1551,51539,EB KINCAID ST FS MACDONALD AV,KINCAID ST @ MACDONALD AVE,49.248866,-123.014854,ZN 2, ,0,
1552,58605,EB SANDERSON WAY FS GILMORE WAY,SANDERSON WAY @ GILMORE WAY,49.248286,-123.008625,ZN 2, ,0,
1553,51541,EB SANDERSON WAY FS MATHISSI PL,SANDERSON WAY @ MATHISSI PL,49.247462,-123.005459,ZN 2, ,0,
1555,51543,NB WILLINGDON AV NS CANADA WAY,WILLINGDON AVE @ CANADA WAY,49.254143,-123.004112,ZN 2, ,0,
1554,51542,NB WILLINGDON AV NS GOARD WAY,WILLINGDON AVE @ GOARD WAY,49.251498,-123.004148,ZN 2, ,0,
11877,61805,BRENTWOOD STN BAY 5 NEW,BRENTWOOD STN @ BAY 5,49.266244,-123.001054,ZN 2, ,0,
182,50182,NB MAIN ST FS NATIONAL AV,MAIN ST @ NATIONAL AVE,49.275225,-123.099706,ZN 1, ,0,
184,50184,NB MAIN ST FS E GEORGIA ST,MAIN ST @ E GEORGIA ST,49.278844,-123.099635,ZN 1, ,0,
181,50181,NB MAIN ST FS TERMINAL AV,MAIN ST @ TERMINAL AVE,49.272991,-123.099801,ZN 1, ,0,
6080,56022,SCOTTSDALE EXCH BAY 8,SCOTTSDALE EXCHANGE @ BAY 8,49.137744,-122.887785,ZN 3, ,0,
4918,54866,SB SCOTT RD FS 72 AV,SCOTT RD @ 72 AVE,49.133801,-122.890553,ZN 3, ,0,
